9139106,174148092,2,540,BUV
9139106,174148779,2,540,BUV
9139106,174149446,2,540,BUN
9139106,174150163,2,540,BUN
9139106,174150619,2,540,BUV
9139106,-1,2,540,BUV
9139106,174151045,2,540,BUV
9139106,174151301,2,540,BUV
9139106,174151429,2,540,BUV
9139106,174151690,2,540,BUV
9139106,174151935,2,540,BUV
9139106,174152102,2,540,BUV
9139106,174152280,2,540,BUV
9139106,174152472,2,540,BUV
